perfume_id,brand,name,category,gender,base_price,notes,top_note,heart_note,base_note,fragrance,customer_rating,review_count,url,image
123401,LA RIVE,Men's Collection Ironstone For Man,Eau de Toilette,Men,84.9,"mint, pepper, lemon, ginger, jasmine, nutmeg, musk, patchouli, sandalwood, vetiver, incense, cedar","mint, pepper, lemon","ginger, jasmine, nutmeg","musk, patchouli, sandalwood, vetiver, incense, cedar",aromatic,0.0,0,/LA-RIVE/Mens-fragrances/Mens-Collection/Eau-de-Toilette-Spray/index_123401.aspx,https://cdn.parfumdreams.de/Img/Art/13/LA-RIVE-Mens-Collection-Ironstone-For-Man-Eau-de-Toilette-Spray-123401.jpg
107247,Bruno Banani,Man,Eau de Toilette,Men,431.67,"aniseed, basil, lavender, spices, heliotrope, coffee, caraway, patchouli, vanilla, cedar","aniseed, basil, lavender","spices, heliotrope, coffee, caraway","patchouli, vanilla, cedar",green,5.0,1,/Bruno-Banani/Mens-fragrances/Man/Eau-de-Toilette-Spray/index_107247.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bruno-Banani-Man-Eau-de-Toilette-Spray-107247.jpg
61081,s.Oliver,For Him,Eau de Toilette,Men,546.67,"apple, pepper, tea leaves, geranium, rosemary, violet, moss, musk, tonka bean","apple, pepper, tea leaves","geranium, rosemary, violet","moss, musk, tonka bean",aromatic,0.0,0,/sOliver/Mens-fragrances/For-Him/Eau-de-Toilette-Spray-/index_61081.aspx,https://cdn.parfumdreams.de/Img/Art/13/sOliver-For-Him-Eau-de-Toilette-Spray--61081.jpg
75926,Paco Rabanne,Black XS,Eau de Toilette,Men,1179.0,"sage, tagetes, lemon, resin, cardamom, praline, cinnamon, amber, ebony, rosewood, patchouli","sage, tagetes, lemon","resin, cardamom, praline, cinnamon","amber, ebony, rosewood, patchouli",oriental,5.0,4,/Paco-Rabanne/Mens-fragrances/Black-XS/Eau-de-Toilette-Spray/index_75926.aspx,https://cdn.parfumdreams.de/Img/Art/13/Paco-Rabanne-Black-XS-Eau-de-Toilette-Spray-75926.jpg
103553,Abercrombie & Fitch,Away For Him,Eau de Toilette,Men,1231.67,"pineapple, grapefruit, violet, geranium, ginger, pepper, wood, sandalwood, vetiver","pineapple, grapefruit, violet","geranium, ginger, pepper","wood, sandalwood, vetiver",woody,5.0,1,/Abercrombie-Fitch/Mens-fragrances/Away-For-Him/Eau-de-Toilette-Spray/index_103553.aspx,https://cdn.parfumdreams.de/Img/Art/13/Abercrombie-Fitch-Away-For-Him-Eau-de-Toilette-Spray-103553x2_2.jpg
22740,Tabac,Tabac Original,Eau de Cologne,Men,375.0,"aldehyde, lavender, neroli, iris, carnation, sandalwood, amber, musk, tonka bean","aldehyde, lavender, neroli","iris, carnation, sandalwood","amber, musk, tonka bean",fresh,5.0,3,/Tabac/Mens-fragrances/Tabac-Original/Eau-de-Cologne-Spray/index_22740.aspx,https://cdn.parfumdreams.de/Img/Art/13/Tabac-Tabac-Original-Eau-de-Cologne-Natural-Spray-22740_13.jpg
123400,LA RIVE,Men's Collection Black Creek,Eau de Toilette,Men,84.9,"bergamot, blackcurrant, birch, jasmine, patchouli, rose, oakmoss, musk, vanilla, ambra","bergamot, blackcurrant, blackcurrant","birch, jasmine, patchouli, rose","oakmoss, musk, vanilla, ambra",fruity,0.0,0,/LA-RIVE/Mens-fragrances/Mens-Collection/Eau-de-Toilette-Spray/index_123400.aspx,https://cdn.parfumdreams.de/Img/Art/13/LA-RIVE-Mens-Collection-Black-Creek-Eau-de-Toilette-Spray-123400.jpg
40419,Montale,Musk Black Musk,Eau de Parfum,Men,1050.0,"carnation, pepper, saffron, nutmeg, iris, leather, patchouli, amber, musk, sandalwood, guaiac wood","carnation, pepper, saffron, nutmeg","iris, leather, patchouli","amber, musk, sandalwood, guaiac wood",leathery,4.6,5,/Montale/Fragrances/Musk/Eau-de-Parfum-Spray/index_40419.aspx,https://cdn.parfumdreams.de/Img/Art/13/Montale-Musk-Black-Musk-Eau-de-Parfum-Spray-40419_1.jpg
59973,Rancé,Héroïque,Eau de Parfum,Men,1599.0,"pineapple, apple, blackcurrant, birch, jasmine, patchouli, rose, oakmoss, vanilla, ambra","pineapple, apple, blackcurrant","birch, jasmine, patchouli, rose","oakmoss, vanilla, ambra",aromatic,5.0,2,/Rance/Mens-fragrances/Heroique/Eau-de-Parfum-Spray/index_59973.aspx,https://cdn.parfumdreams.de/Img/Art/13/Rance-Heroique-Eau-de-Parfum-Spray-59973.jpg
89029,Dsquared2,Green Wood,Eau de Toilette,Men,1065.0,"pepper, lemon, resin, vetiver, cedar, moss, ambroxan","pepper, lemon","resin, vetiver, cedar","moss, ambroxan",green,4.5,2,/Dsquared2/Mens-fragrances/Green-Wood/Eau-de-Toilette-Spray/index_89029.aspx,https://cdn.parfumdreams.de/Img/Art/13/Dsquared2-Green-Wood-Eau-de-Toilette-Spray-89029.jpg
120365,EL GANSO,Limoncello,Eau de Toilette,Men,626.0,"apple, ginger, lemon, elemi, patchouli, rose, ozone notes, moss, musk, vanilla","apple, ginger, lemon, elemi","patchouli, rose, ozone notes","moss, musk, vanilla",aromatic,0.0,0,/EL-GANSO/Mens-fragrances/Limoncello/Eau-de-Toilette-Spray/index_120365.aspx,https://cdn.parfumdreams.de/Img/Art/13/EL-GANSO-Limoncello-Eau-de-Toilette-Spray-120365x1_1.jpg
119598,LA RIVE,Men's Collection Heroic Man,Eau de Toilette,Men,84.9,"cardamom, mint, pepper, violet, pineapple, lavender, melon, sage, cinnamon, vanilla, chestnut, cedar wood, guaiac wood","cardamom, mint, pepper, violet","pineapple, lavender, melon, sage, cinnamon","vanilla, chestnut, cedar wood, guaiac wood",spicy,0.0,0,/LA-RIVE/Mens-fragrances/Mens-Collection/Eau-de-Toilette-Spray/index_119598.aspx,https://cdn.parfumdreams.de/Img/Art/13/LA-RIVE-Mens-Collection-Heroic-Man-Eau-de-Toilette-Spray-119598.jpg
13223,KENZO,L'EAU KENZO HOMME,Eau de Toilette,Men,1059.0,"yuzu, lotus flower, cedar",yuzu,lotus flower,cedar,fresh,3.7,6,/KENZO/Mens-fragrances/LEAU-KENZO-HOMME/Eau-de-Toilette-Spray/index_13223.aspx,https://cdn.parfumdreams.de/Img/Art/13/KENZO-LEAU-KENZO-HOMME-Eau-de-Toilette-Spray-13223x1_26.jpg
112544,Bentley,Momentum,Eau de Parfum,Men,489.5,"bergamot, lavender, elemi, amber, geranium, tonka bean, musk, sandalwood, amber wood","bergamot, lavender, elemi","amber, geranium, tonka bean","musk, sandalwood, amber wood",aromatic,0.0,0,/Bentley/Mens-fragrances/Momentum/Eau-de-Parfum-Spray/index_112544.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bentley-Momentum-Eau-de-Parfum-Spray-112544.jpg
15948,David Beckham,Instinct,Eau de Toilette,Men,461.0,"cardamom, pepper, citrus, lavender, rosemary, sage, moss, tabacco, cedar","cardamom, pepper, citrus","lavender, rosemary, sage","moss, tabacco, cedar",woody,5.0,2,/David-Beckham/Mens-fragrances/Instinct/Eau-de-Toilette-Spray/index_15948.aspx,https://cdn.parfumdreams.de/Img/Art/13/David-Beckham-Instinct-Eau-de-Toilette-Spray-15948.jpg
113645,Jimmy Choo,Man Aqua,Eau de Toilette,Men,839.0,"grapefruit, cardamom, geranium, maritime notes, clary sage, amber, moss, patchouli","grapefruit, cardamom","geranium, maritime notes, clary sage","amber, moss, patchouli",aquatic,0.0,0,/Jimmy-Choo/Mens-fragrances/Man-Aqua/Eau-de-Toilette-Spray/index_113645.aspx,https://cdn.parfumdreams.de/Img/Art/13/Jimmy-Choo-Man-Aqua-Eau-de-Toilette-Spray-113645x1_1.jpg
84718,Eisenberg,Les Orientaux Latins Secret N°III Patchouli Nobile Homme,Eau de Parfum,Men,3731.67,"bergamot, cardamom, carnation, pepper, cinnamon, lemon, nutmeg, iris, lavender, patchouli, vetiver, ladan resin, musk, rosewood, tonka bean, vanilla, myrrh, benzoin","bergamot, cardamom, carnation, pepper, cinnamon, lemon, nutmeg","iris, lavender, patchouli, vetiver","iris, ladan resin, musk, rosewood, tonka bean, vanilla, myrrh, benzoin",oriental,5.0,1,/Eisenberg/Mens-fragrances/Les-Orientaux-Latins/Secret-NIII-Patchouli-Nobile-Homme/index_84718.aspx,https://cdn.parfumdreams.de/Img/Art/13/Eisenberg-Les-Orientaux-Latins-Eau-de-Parfum-Spray-Secret-NIII-Patchouli-Nobile-Homme-84718.jpg
13155,Lacoste,Essential,Eau de Toilette,Men,746.0,"bergamot, blackcurrant, mandarin, pepper, rose, patchouli, sandalwood","bergamot, blackcurrant, mandarin","pepper, rose","patchouli, sandalwood",citrusy,4.2,5,/Lacoste/Mens-fragrances/Essential/Eau-de-Toilette-Spray/index_13155.aspx,https://cdn.parfumdreams.de/Img/Art/13/Lacoste-Essential-Eau-de-Toilette-Spray-13155x1_2.jpg
123396,LA RIVE,Men's Collection Brave Man,Eau de Toilette,Men,84.9,"grapefruit, mandarin, marine notes, jasmine, laurel, amber, oakmoss, patchouli, guaiac wood","grapefruit, mandarin, marine notes","jasmine, laurel","amber, oakmoss, patchouli, guaiac wood",aquatic,0.0,0,/LA-RIVE/Mens-fragrances/Mens-Collection/Eau-de-Toilette-Spray/index_123396.aspx,https://cdn.parfumdreams.de/Img/Art/13/LA-RIVE-Mens-Collection-Brave-Man-Eau-de-Toilette-Spray-123396.jpg
53734,Police,To Be,Eau de Toilette,Men,323.75,"apple, grapefruit, lime, lily, rosemary, lotus flower, wood, musk, patchouli","apple, grapefruit, lime","lily, rosemary, lotus flower","wood, musk, patchouli",aromatic,5.0,2,/Police/Mens-fragrances/To-Be/Eau-de-Toilette-Spray/index_53734.aspx,https://cdn.parfumdreams.de/Img/Art/13/Police-To-Be-Eau-de-Toilette-Spray-53734.jpg
97844,THE MERCHANT OF VENICE,Nobil Homo Damascus Desert,Eau de Parfum,Men,1059.5,"bergamot, ginger, lemon, iris, clary sage, rose geranium, amber, moss, vetiver, cedar","bergamot, ginger, lemon","iris, clary sage, rose geranium","amber, moss, vetiver, cedar",woody,0.0,0,/THE-MERCHANT-OF-VENICE/Collection/Nobil-Homo/Eau-de-Parfum-Spray/index_97844.aspx,https://cdn.parfumdreams.de/Img/Art/13/THE-MERCHANT-OF-VENICE-Nobil-Homo-Damascus-Desert-Eau-de-Parfum-Spray-97844.jpg
107233,Bruno Banani,Man,Eau de Parfum,Men,498.33,"aniseed, basil, lavender, heliotrope, coffee, caraway, carnation, sandalwood, tonka bean, vanilla","aniseed, basil, lavender","heliotrope, coffee, caraway, carnation","sandalwood, tonka bean, vanilla",spicy,0.0,0,/Bruno-Banani/Mens-fragrances/Man/Eau-de-Parfum-Spray/index_107233.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bruno-Banani-Man-Eau-de-Parfum-Spray-107233.jpg
16455,DIOR,Higher,Eau de Toilette,Men,939.5,"grapefruit, mint, basil, pear, citrus, musk","grapefruit, mint","basil, pear, citrus",musk,fresh,5.0,15,/DIOR/Mens-fragrances/Higher/Eau-de-Toilette-Spray/index_16455.aspx,https://cdn.parfumdreams.de/Img/Art/13/DIOR-Higher-Eau-de-Toilette-Spray-16455_2.jpg
103633,Diesel,Sound Of The Brave,Eau de Toilette,Men,979.0,"spices, bison grass, amber, musk",spices,bison grass,"amber, musk",woody,4.9,94,/Diesel/Mens-fragrances/Sound-Of-The-Brave/Eau-de-Toilette-Spray/index_103633.aspx,https://cdn.parfumdreams.de/Img/Art/13/Diesel-Sound-Of-The-Brave-Eau-de-Toilette-Spray-103633x2_2.jpg
123402,LA RIVE,Men's Collection Absolute Sport,Eau de Toilette,Men,84.9,"aldehyde, mandarin, orange, marine notes, neroli, pepper, cedar wood, elemi resin, musk, tonka bean, vanilla, vetiver","aldehyde, mandarin, orange, marine notes","neroli, pepper, cedar wood","elemi resin, musk, tonka bean, vanilla, vetiver",spicy,0.0,0,/LA-RIVE/Mens-fragrances/Mens-Collection/Eau-de-Toilette-Spray/index_123402.aspx,https://cdn.parfumdreams.de/Img/Art/13/LA-RIVE-Mens-Collection-Absolute-Sport-Eau-de-Toilette-Spray-123402.jpg
110463,Jaguar Classic,Classic Chromite,Eau de Toilette,Men,679.5,"apple, mandarin, incense, patchouli, cedar, praline, tonka bean, ambroxan","apple, mandarin, incense","patchouli, cedar","praline, tonka bean, ambroxan",woody,1.0,1,/Jaguar-Classic/Mens-fragrances/Classic/Eau-de-Toilette-Spray/index_110463.aspx,https://cdn.parfumdreams.de/Img/Art/13/Jaguar-Classic-Classic-Chromite-Eau-de-Toilette-Spray-110463_2.jpg
16290,GIVENCHY,GIVENCHY GENTLEMAN,Eau de Toilette,Men,869.5,"honey, cedar, cinnamon, jasmine, patchouli, amber, leather, musk","honey, cedar, cinnamon","jasmine, patchouli, cedar","amber, leather, musk",woody,4.8,6,/GIVENCHY/Mens-fragrances/GIVENCHY-GENTLEMAN/Eau-de-Toilette-Spray/index_16290.aspx,https://cdn.parfumdreams.de/Img/Art/13/GIVENCHY-GIVENCHY-GENTLEMAN-Eau-de-Toilette-Spray-16290_3.jpg
46900,Mexx,Ice Touch Man,Eau de Toilette,Men,399.0,"apple, grapefruit, green notes, mandarin, birch, jasmine, rose, cedar, amber, musk, patchouli, sandalwood","apple, grapefruit, green notes, mandarin, birch","jasmine, rose, cedar","amber, musk, patchouli, sandalwood, cedar",floral,5.0,4,/Mexx/Mens-fragrances/Ice-Touch-Man/Eau-de-Toilette-Spray/index_46900.aspx,https://cdn.parfumdreams.de/Img/Art/13/Mexx-Ice-Touch-Man-Eau-de-Toilette-Spray-46900.jpg
111737,Issey Miyake,L'Eau d'Issey pour Homme Eau & Cèdre,Eau de Toilette,Men,1239.0,"cardamom, cedar, patchouli, vetiver",cardamom,cedar,"patchouli, vetiver",aquatic,4.7,59,/Issey-Miyake/Mens-fragrances/LEau-dIssey-pour-Homme/Eau-de-Toilette-Spray-Intense/index_111737.aspx,https://cdn.parfumdreams.de/Img/Art/13/Issey-Miyake-LEau-dIssey-pour-Homme-Eau-Cedre-Eau-de-Toilette-Spray-Intense-111737_15.jpg
105765,Annayake,Omizu for Him,Eau de Toilette,Men,869.5,"grapefruit, cardamom, pepper, figs, jasmine, amber, musk, sandalwood, cedar, cashmeran","grapefruit, cardamom, pepper","figs, jasmine","amber, musk, sandalwood, cedar, cashmeran",fresh,0.0,0,/Annayake/Mens-fragrances/Omizu-for-Him/Eau-de-Toilette-Spray/index_105765.aspx,https://cdn.parfumdreams.de/Img/Art/13/Annayake-Omizu-for-Him-Eau-de-Toilette-Spray-105765.jpg
115543,Histoires de Parfums,Characters 1899 Ernest Hemingway,Eau de Parfum,Men,2866.67,"bergamot, pepper, wacholder, cinnamon, iris, orange blossom, amber, vanilla, vetiver","bergamot, pepper, wacholder","cinnamon, iris, orange blossom","amber, vanilla, vetiver",oriental,4.0,1,/Histoires-de-Parfums/Collections/Characters/Eau-de-Parfum-Spray/index_115543.aspx,https://cdn.parfumdreams.de/Img/Art/13/Histoires-de-Parfums-Characters-1899-Ernest-Hemingway-Eau-de-Parfum-Spray-115543.jpg
83189,Mercedes Benz Perfume,Man Star,Eau de Toilette,Men,1279.0,"pear, musk, ambrette, geranium, cedar, oakmoss, rosewood","pear, musk, ambrette","geranium, cedar","oakmoss, rosewood",fruity,0.0,0,/Mercedes-Benz-Perfume/Mens-fragrances/Man/Eau-de-Toilette-Spray/index_83189.aspx,https://cdn.parfumdreams.de/Img/Art/13/Mercedes-Benz-Perfume-Man-Star-Eau-de-Toilette-Spray-83189.jpg
109225,Zadig & Voltaire,This Is Him! Vibes Of Freedom,Eau de Toilette,Men,1099.0,"lavender, mandarin, cardamom, incense, patchouli, cedar","lavender, mandarin","cardamom, incense","patchouli, cedar",spicy,5.0,5,/Zadig-Voltaire/Mens-fragrances/This-Is-Him!/Eau-de-Toilette-Spray/index_109225.aspx,https://cdn.parfumdreams.de/Img/Art/13/Zadig-Voltaire-This-Is-Him!-Vibes-Of-Freedom-Eau-de-Toilette-Spray-109225_8.jpg
113844,Mercedes Benz Perfume,The Move Live The Moment,Eau de Parfum,Men,1132.5,"geranium, patchouli",,geranium,patchouli,floral,5.0,1,/Mercedes-Benz-Perfume/Mens-fragrances/The-Move/Eau-de-Parfum-Spray/index_113844.aspx,https://cdn.parfumdreams.de/Img/Art/13/Mercedes-Benz-Perfume-The-Move-Live-The-Moment-Eau-de-Parfum-Spray-113844.jpg
110407,Montblanc,Legend Red,Eau de Parfum,Men,819.0,"blood orange, grapefruit, cardamom, clary sage, juniper berry, cedar, mahogany, tonka bean","blood orange, grapefruit, cardamom","clary sage, juniper berry, cedar","mahogany, tonka bean, cedar",fruity,5.0,3,/Montblanc/Mens-fragrances/Legend-Red/Eau-de-Parfum-Spray/index_110407.aspx,https://cdn.parfumdreams.de/Img/Art/13/Montblanc-Legend-Red-Eau-de-Parfum-Spray-110407x1_4.jpg
83943,Abercrombie & Fitch,First Instinct Blue,Eau de Toilette,Men,1331.67,"apple, bergamot, cardamom, lavender, pepper, rosemary, amber, sandalwood","apple, bergamot, cardamom","lavender, pepper, rosemary","amber, sandalwood",aromatic,0.0,0,/Abercrombie-Fitch/Mens-fragrances/First-Instinct-Blue/Eau-de-Toilette-Spray/index_83943.aspx,https://cdn.parfumdreams.de/Img/Art/13/Abercrombie-Fitch-First-Instinct-Blue-Eau-de-Toilette-Spray-83943x2_2.jpg
113431,KENZO,KENZO HOMME,Eau de Parfum,Men,1065.83,"maritime notes, leather, patchouli",maritime notes,leather,patchouli,woody,4.9,74,/KENZO/Mens-fragrances/KENZO-HOMME/Eau-de-Parfum-Spray/index_113431.aspx,https://cdn.parfumdreams.de/Img/Art/13/KENZO-KENZO-HOMME-Eau-de-Parfum-Spray-113431_9.jpg
13216,KENZO,L'EAU KENZO,Eau de Toilette,Men,1059.0,"mint, peach, lotus flower",mint,peach,lotus flower,fruity,5.0,13,/KENZO/Womens-fragrances/LEAU-KENZO/Eau-de-Toilette-Spray/index_13216.aspx,https://cdn.parfumdreams.de/Img/Art/13/KENZO-LEAU-KENZO-Eau-de-Toilette-Spray-13216x1_27.jpg
96246,Halloween,Man,Eau de Toilette,Men,663.33,"basil, mandarin, violet, ginger, lavender, orange, cinnamon, amber, leather, musk, vanilla","basil, mandarin, violet","ginger, lavender, orange, cinnamon","amber, leather, musk, vanilla",fresh,5.0,1,/Halloween/Mens-fragrances/Man/Eau-de-Toilette-Spray/index_96246.aspx,https://cdn.parfumdreams.de/Img/Art/13/Halloween-Man-Eau-de-Toilette-Spray-96246.jpg
119831,Zadig & Voltaire,This Is Him! Undressed,Eau de Toilette,Men,939.0,"grapefruit, pepper, orange blossom, musk, salt, ambroxan, sandalwood, cedar wood","grapefruit, pepper, orange blossom","musk, salt, ambroxan","sandalwood, cedar wood",spicy,5.0,9,/Zadig-Voltaire/Mens-fragrances/This-Is-Him!/Eau-de-Toilette-Spray/index_119831.aspx,https://cdn.parfumdreams.de/Img/Art/13/Zadig-Voltaire-This-Is-Him!-Undressed-Eau-de-Toilette-Spray-119831_8.jpg
100458,Mercedes Benz Perfume,Man,Eau de Toilette,Men,1239.0,"pear, musk, ambrette, geranium, cedar, oakmoss, rosewood","pear, musk, ambrette","geranium, cedar","oakmoss, rosewood",fruity,0.0,0,/Mercedes-Benz-Perfume/Mens-fragrances/Man/Eau-de-Toilette-Spray-Intense/index_100458.aspx,https://cdn.parfumdreams.de/Img/Art/13/Mercedes-Benz-Perfume-Man-Eau-de-Toilette-Spray-Intense-100458_2.jpg
56741,Dolce&Gabbana,Intenso,Eau de Parfum,Men,775.6,"basil, geranium, tagetes, aquatic notes, lavender, tabacco, honey, labdanum, sandalwood, cypress","basil, geranium, tagetes, aquatic notes","lavender, tabacco","honey, labdanum, sandalwood, cypress",citrusy,4.5,4,/DolceGabbana/Mens-fragrances/Intenso/Eau-de-Parfum-Spray/index_56741.aspx,https://cdn.parfumdreams.de/Img/Art/13/DolceGabbana-Intenso-Eau-de-Parfum-Spray-56741x2_8.jpg
115457,Abercrombie & Fitch,Away Tonight Men,Eau de Toilette,Men,1231.67,"bergamot, grapefruit, pepper, geranium, carrot, moss, patchouli, sandalwood, cedar wood","bergamot, grapefruit, pepper","geranium, carrot, moss","patchouli, sandalwood, cedar wood",fresh,5.0,3,/Abercrombie-Fitch/Mens-fragrances/Away-Tonight-Men/Eau-de-Toilette-Spray/index_115457.aspx,https://cdn.parfumdreams.de/Img/Art/13/Abercrombie-Fitch-Away-Tonight-Men-Eau-de-Toilette-Spray-115457.jpg
25840,Marbert,Man Classic,Eau de Toilette,Men,399.0,"mugwort, lavender, honey, cinnamon, wacholder, amber, patchouli, cedar","mugwort, lavender","honey, cinnamon, wacholder","amber, patchouli, cedar",woody,4.8,27,/Marbert/Mens-fragrances/Man-Classic/Eau-de-Toilette-Spray/index_25840.aspx,https://cdn.parfumdreams.de/Img/Art/13/Marbert-ManClassic-Eau-de-Toilette-Spray-25840.jpg
96378,Karl Lagerfeld,Karl New York Mercer Street,Eau de Toilette,Men,365.83,"basil, lime, pepper, geranium, jasmine, rhubarb, wood, musk, vetiver","basil, lime, pepper","geranium, jasmine, rhubarb","wood, musk, vetiver",citrusy,5.0,1,/Karl-Lagerfeld/Mens-fragrances/Karl/Eau-de-Toilette-Spray/index_96378.aspx,https://cdn.parfumdreams.de/Img/Art/13/Karl-Lagerfeld-Karl-Kollektion-New-York-Mercer-Street-Eau-de-Toilette-Spray-96378.jpg
104383,Porsche Design,Pure,Eau de Toilette,Men,1379.0,"grapefruit, pepper, ozone, clary sage, lavandin, cashmeran, amber, patchouli, vetiver","grapefruit, pepper, ozone","clary sage, lavandin, cashmeran","amber, patchouli, vetiver",aromatic,4.9,22,/Porsche-Design/Mens-fragrances/Pure/Eau-de-Toilette-Spray/index_104383.aspx,https://cdn.parfumdreams.de/Img/Art/13/Porsche-Design-Pure-Eau-de-Toilette-Spray-104383.jpg
22764,Sir Irisch Moos,Sir Irisch Moos,Eau de Toilette,Men,319.0,"bergamot, lemon, geranium, carnation, ylang-ylang, labdanum, patchouli, cedar","bergamot, lemon","geranium, carnation, ylang-ylang","labdanum, patchouli, cedar",fresh,4.9,7,/Sir-Irisch-Moos/Mens-fragrances/Sir-Irisch-Moos/Eau-de-Toilette-Spray/index_22764.aspx,https://cdn.parfumdreams.de/Img/Art/13/Sir-Irisch-Moos-Sir-Irisch-Moos-Eau-de-Toilette-Spray-22764_1.jpg
22891,Otto Kern,Signature Man,Eau de Toilette,Men,444.0,"bergamot, green notes, cardamom, lavender, orange, cinnamon, musk, tonka bean, cedar","bergamot, green notes, cardamom","lavender, orange, cinnamon","musk, tonka bean, cedar",fresh,5.0,17,/Otto-Kern/Mens-fragrances/Signature-Man/Eau-de-Toilette-Spray/index_22891.aspx,https://cdn.parfumdreams.de/Img/Art/13/Otto-Kern-Signature-Man-Eau-de-Toilette-Spray-22891_1.jpg
105885,Karl Lagerfeld,Les Parfums Matières Bois d'Ambre,Eau de Toilette,Men,419.0,"bergamot, orange, plum, geranium, clary sage, cedar, amber, tonka bean, guaiac wood","bergamot, orange, plum","geranium, clary sage, cedar","amber, tonka bean, guaiac wood",woody,5.0,2,/Karl-Lagerfeld/Mens-fragrances/Les-Parfums-Matieres/Eau-de-Toilette-Spray/index_105885.aspx,https://cdn.parfumdreams.de/Img/Art/13/Karl-Lagerfeld-Les-Parfums-Matieres-Bois-dAmbre-Eau-de-Toilette-Spray-105885.jpg
100502,Halloween,Man Hero,Eau de Toilette,Men,599.0,"apple, grapefruit, ginger, lemon, lavender, sage, aquatic plants, amber, moss, patchouli, cashmeran","apple, grapefruit, ginger, lemon","lavender, sage, aquatic plants","amber, moss, patchouli, cashmeran",aromatic,5.0,2,/Halloween/Mens-fragrances/Man/Eau-de-Toilette-Spray/index_100502.aspx,https://cdn.parfumdreams.de/Img/Art/13/Halloween-Man-Hero-Eau-de-Toilette-Spray-100502x1_1.jpg
62592,Miro,Cabal Pour Homme,Eau de Toilette,Men,151.33,"bergamot, cardamom, mint, apple, lavender, cinnamon, musk, sandalwood, tonka bean, vanilla, cedar","bergamot, cardamom, mint","apple, lavender, cinnamon","musk, sandalwood, tonka bean, vanilla, cedar",spicy,4.5,12,/Miro/Mens-fragrances/Cabal-Pour-Homme/Eau-de-Toilette-Spray/index_62592.aspx,https://cdn.parfumdreams.de/Img/Art/13/Miro-Cabal-Pour-Homme-Eau-de-Toilette-Spray-62592_1.jpg
107234,Bruno Banani,Loyal Man,Eau de Parfum,Men,531.67,"apple, ginger, fruits, geranium, lavender, fir, amber, patchouli, tonka bean","apple, ginger, fruits","geranium, lavender, fir","amber, patchouli, tonka bean",woody,0.0,0,/Bruno-Banani/Mens-fragrances/Loyal-Man/Eau-de-Parfum-Spray/index_107234.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bruno-Banani-Loyal-Man-Eau-de-Parfum-Spray-107234x1_1.jpg
42692,Mexx,Fresh Man,Eau de Toilette,Men,465.0,"passion fruit, coriander, nutmeg, amber",passion fruit,"coriander, nutmeg",amber,woody,5.0,2,/Mexx/Mens-fragrances/Fresh-Man/Eau-de-Toilette-Spray/index_42692.aspx,https://cdn.parfumdreams.de/Img/Art/13/Mexx-Fresh-Man-Eau-de-Toilette-Spray-42692.jpg
123026,BALR.,Offside,Eau de Parfum,Men,1199.0,"lavender, mandarin, clary sage, caramel, tonka bean, vetiver, cedar wood","lavender, mandarin, clary sage","caramel, tonka bean","vetiver, cedar wood",aromatic,0.0,0,/BALR/Mens-fragrances/Offside/Eau-de-Parfum-Spray/index_123026.aspx,https://cdn.parfumdreams.de/Img/Art/13/BALR-Offside-Eau-de-Parfum-Spray-123026_6.jpg
20926,GIVENCHY,LES PARFUMS MYTHIQUES Monsieur,Eau de Toilette,Men,629.5,"lemon, lavandin, vetiver",lemon,lavandin,vetiver,citrusy,4.7,3,/GIVENCHY/Mens-fragrances/LES-PARFUMS-MYTHIQUES/Eau-de-Toilette-Spray/index_20926.aspx,https://cdn.parfumdreams.de/Img/Art/13/GIVENCHY-LES-PARFUMS-MYTHIQUES-Monsieur-Eau-de-Toilette-Spray-20926_1.jpg
122332,Hugo Boss,Hugo Jeans,Eau de Toilette,Men,799.33,"grapefruit, lime, mint, wacholder, vetiver, cedar","grapefruit, lime","mint, wacholder","vetiver, cedar",woody,4.7,90,/Hugo-Boss/Hugo-Mens-fragrances/Hugo-Jeans/Eau-de-Toilette-Spray/index_122332.aspx,https://cdn.parfumdreams.de/Img/Art/13/Hugo-Boss-Hugo-Jeans-Eau-de-Toilette-Spray-122332.jpg
111644,GUERLAIN,Habit Rouge,Eau de Toilette,Men,1339.0,"patchouli, vanilla, jasmine, neroli, leather","patchouli, vanilla","jasmine, neroli",leather,oriental,0.0,0,/GUERLAIN/Mens-fragrances/Habit-Rouge/Eau-de-Toilette-Spray/index_111644.aspx,https://cdn.parfumdreams.de/Img/Art/13/GUERLAIN-Habit-Rouge-Eau-de-Toilette-Spray-111644.jpg
82395,Viktor & Rolf,Spicebomb Nightvision,Eau de Toilette,Men,988.33,"chilli, grapefruit, cardamom, carnation, pepper, rhubarb, nutmeg, geranium, sage, almond, musk, patchouli, tonka bean, cedar","chilli, grapefruit, cardamom, carnation, pepper, rhubarb, nutmeg","geranium, sage","almond, musk, patchouli, tonka bean, cedar",woody,4.9,31,/Viktor-Rolf/Mens-fragrances/Spicebomb/Eau-de-Toilette-Spray/index_82395.aspx,https://cdn.parfumdreams.de/Img/Art/13/Viktor-Rolf-Spicebomb-Nightvision-Eau-de-Toilette-Spray-82395_20.jpg
